product_id,product_url,product_name,review_num
1000043975,https://www.kurly.com/goods/1000043975,[욱이네] 맑은 소고기 해장국 650g,780
1000620989,https://www.kurly.com/goods/1000620989,[평양옥] 토종닭 백숙 삼계탕,780
5100778,https://www.kurly.com/goods/5100778,[설성목장] 우된장 한우 된장찌개,785
1000015143,https://www.kurly.com/goods/1000015143,[엄마밥상] 요리용 사골곰국 (2개입),787
1000047975,https://www.kurly.com/goods/1000047975,[프레시지] 톡톡 터지는 알탕,794
1000370851,https://www.kurly.com/goods/1000370851,[소반옥] 왕갈비탕 1KG,794
1000048446,https://www.kurly.com/goods/1000048446,[풀무원] 한알만능육수 2종 (코인육수/22정),795
5115298,https://www.kurly.com/goods/5115298,[미자언니네] 양구 시래기 된장국,799
5156992,https://www.kurly.com/goods/5156992,[설성목장] 얼큰 닭개장,827
1000165885,https://www.kurly.com/goods/1000165885,[피코크] 한옥집 김치찜,845
1000128842,https://www.kurly.com/goods/1000128842,[외할머니댁] 일산 털레기 수제비,856
1000315306,https://www.kurly.com/goods/1000315306,[마마리] 시래기 된장국,859
5115296,https://www.kurly.com/goods/5115296,[미자언니네] 일품 한우 양지미역국,862
1000285076,https://www.kurly.com/goods/1000285076,[마이셰프] 전주식 해장 콩나물국밥,880
1000306218,https://www.kurly.com/goods/1000306218,[사미헌] 얼큰 대파 갈비탕,914
1000017002,https://www.kurly.com/goods/1000017002,[이십사절기] 소갈비탕,940
5049682,https://www.kurly.com/goods/5049682,[미자언니네] 순살 꼬막 우렁된장찌개,1022
1000351391,https://www.kurly.com/goods/1000351391,[존쿡델리미트] 킬바사 부대찌개,1042
5068037,https://www.kurly.com/goods/5068037,[정미경키친의 봄] 냉이 된장찌개,1062
1000106177,https://www.kurly.com/goods/1000106177,[강남면옥] 고기 설렁탕,1072
5081516,https://www.kurly.com/goods/5081516,[하림] 삼계탕 900g (2개입),1090
1000260407,https://www.kurly.com/goods/1000260407,[비비고테이블] 순살감자탕 (냉동),1139
5114696,https://www.kurly.com/goods/5114696,[그리팅] 성산포바당 제주 몸국,1147
1000023238,https://www.kurly.com/goods/1000023238,[양수면옥] 한우탕,1155
5112151,https://www.kurly.com/goods/5112151,[욱이네] 차돌된장찌개,1155
5049680,https://www.kurly.com/goods/5049680,[미자언니네] 하얀 우리콩 비지찌개,1167
5082999,https://www.kurly.com/goods/5082999,[집국백서:가마솥 수제국] 청국장 찌개,1186
1000047949,https://www.kurly.com/goods/1000047949,[하루한킷] 김치 수제비 칼국수,1205
5072981,https://www.kurly.com/goods/5072981,[둥구나무 : 기운 나는] 한방 반계탕,1207
1000052923,https://www.kurly.com/goods/1000052923,[조선호텔] 한우 나주식 곰탕 600g,1209
1000047947,https://www.kurly.com/goods/1000047947,[하루한킷] 간편한 청국장찌개,1248
5100476,https://www.kurly.com/goods/5100476,[올쿡] 통영 굴국,1252
5114062,https://www.kurly.com/goods/5114062,[북창동 순두부] 소고기 순두부 찌개,1308
1000023236,https://www.kurly.com/goods/1000023236,[양수면옥] 한우 우리콩 비지찌개,1363
5069790,https://www.kurly.com/goods/5069790,[피코크] 이문 설렁탕,1394
5059007,https://www.kurly.com/goods/5059007,[바비엔] 동태탕,1400
5114695,https://www.kurly.com/goods/5114695,[그리팅] 성산포바당 제주 고사리 육개장,1401
5013198,https://www.kurly.com/goods/5013198,[설성목장] 한우 도가니탕,1416
1000128848,https://www.kurly.com/goods/1000128848,[진실된손맛] 남포동식 얼큰 돼지국밥,1471
5057668,https://www.kurly.com/goods/5057668,[선물세트] 경복궁 BLACK 도가니탕&고기곰탕 (4개입),1517
1000198908,https://www.kurly.com/goods/1000198908,[이바돔] 우거지 감자탕,1541
1000237311,https://www.kurly.com/goods/1000237311,[마마리] 나주식 한우 곰탕,1540
5123141,https://www.kurly.com/goods/5123141,[설성목장] 옛날 한우 육개장 500g,1562
1000347300,https://www.kurly.com/goods/1000347300,[소반옥] 사골 떡 만둣국 (2인분),1566
5125750,https://www.kurly.com/goods/5125750,[비비고] 소고기무국 500g,1652
5159353,https://www.kurly.com/goods/5159353,[진실된손맛] 전통 육개장(900g),1669
5131921,https://www.kurly.com/goods/5131921,[엄마밥상] 맑은곰탕,1688
5094273,https://www.kurly.com/goods/5094273,[소중한식사] 만두전골,1708
1000146369,https://www.kurly.com/goods/1000146369,[고래사] 빨간꼬치어묵&부산물떡,1726
5097093,https://www.kurly.com/goods/5097093,[진실된손맛] 우렁이 옛날 된장찌개,1745
5049762,https://www.kurly.com/goods/5049762,[바비엔] 꽃게 해물탕,1749
5071449,https://www.kurly.com/goods/5071449,[외할머니댁] 갈빗살육개장 (1인분),1765
5112148,https://www.kurly.com/goods/5112148,[욱이네] 남원골 추어탕,1772
5031266,https://www.kurly.com/goods/5031266,[정미경키친] 배추된장국,1820
5049679,https://www.kurly.com/goods/5049679,[미자언니네] 김치 우리콩 비지찌개,1887
5005071,https://www.kurly.com/goods/5005071,[자연에찬] 돼지고기 김치찌개,1967
5062297,https://www.kurly.com/goods/5062297,[노란상소갈비] 곱창 해장국,2002
5103533,https://www.kurly.com/goods/5103533,[근사한끼] 넉넉한 순대국,2060
5095132,https://www.kurly.com/goods/5095132,[프레시지] 고래사 매콤 어묵탕,2103
1000047951,https://www.kurly.com/goods/1000047951,[시골보쌈과 감자옹심이] 옹심이 들깨 수제비(2인분),2179
5044518,https://www.kurly.com/goods/5044518,[올쿡] 추어탕,2198
5119423,https://www.kurly.com/goods/5119423,[둥구나무] 시래기 된장국,2226
5055964,https://www.kurly.com/goods/5055964,[프레시메이드] 소고기 미역국,2263
5066024,https://www.kurly.com/goods/5066024,[둥구나무 : 자연그대로] 옛날청국장,2271
5047801,https://www.kurly.com/goods/5047801,[홍반장] 얼큰이 순대국,2273
5044657,https://www.kurly.com/goods/5044657,[워커힐] 온달 육개장,2297
5144535,https://www.kurly.com/goods/5144535,[예찬원] 사골 미역국 5개입 (블럭국),2303
1000128433,https://www.kurly.com/goods/1000128433,[조선호텔] 갈비탕 730g,2320
5114061,https://www.kurly.com/goods/5114061,[북창동 순두부] 해물 순두부 찌개,2348
5134147,https://www.kurly.com/goods/5134147,[설성목장] 한돈 갈비 김치찌개,2350
5043112,https://www.kurly.com/goods/5043112,[미자언니네] 황태곰탕,2404
1000237244,https://www.kurly.com/goods/1000237244,[마마리] 황태 곰탕,2443
5082998,https://www.kurly.com/goods/5082998,[집국백서:가마솥 수제국] 소고기무국,2527
5061780,https://www.kurly.com/goods/5061780,[엄마밥상] 사골 황태미역국,2578
1000239341,https://www.kurly.com/goods/1000239341,[설성목장x참이맛] 한돈감자탕,2607
5075636,https://www.kurly.com/goods/5075636,[55년 전통 종로 계림] 마늘 닭도리탕,2638
1000071857,https://www.kurly.com/goods/1000071857,[비비고테이블] 양지설렁탕 (냉동),2681
5125749,https://www.kurly.com/goods/5125749,[비비고] 차돌 된장찌개 460g,2737
1000071859,https://www.kurly.com/goods/1000071859,[비비고테이블] 양지곰탕 (냉동),2758
5083000,https://www.kurly.com/goods/5083000,[집국백서:가마솥 수제국] 추어탕,2794
5035810,https://www.kurly.com/goods/5035810,[앤쿡] 어린이 한우 맑은 나주 곰국,2832
5057898,https://www.kurly.com/goods/5057898,[프레시메이드] 소고기 무국,3073
5007376,https://www.kurly.com/goods/5007376,[삼진어묵] 캠핑 어묵탕 2종,3112
